bench,ORDER,n,t
create,2,4945,0.00018392887499999998
create,2,4946,0.000182599625
create,2,4947,0.000180764875
create,2,4948,0.000187257875
create,2,4949,0.000181956625
create,2,4950,0.00018843787499999999
create,2,4951,0.00018711449999999998
create,2,4952,0.000187455625
create,2,4953,0.00018154475
create,2,4954,0.000190229375
create,2,4955,0.00018567000000000003
create,2,4956,0.00018262125000000003
create,2,4957,0.0001879225
create,2,4958,0.000188839875
create,2,4959,0.00018282424999999997
create,2,4960,0.00018732925000000003
create,2,4961,0.00018755975000000002
create,2,4962,0.00018316537500000002
create,2,4963,0.000183110375
create,2,4964,0.00018395112499999998
create,2,4965,0.000183105125
create,2,4966,0.00018007275
create,2,4967,0.000183450875
create,2,4968,0.00018434075
create,2,4969,0.00018130837500000003
create,2,4970,0.000180666
create,2,4971,0.000184786
create,2,4972,0.00019172362499999995
create,2,4973,0.000191603125
create,2,4974,0.00018761475000000002
create,2,4975,0.0001853675
create,2,4976,0.000187768625
create,2,4977,0.00018524699999999996
create,2,4978,0.00017972637499999997
create,2,4979,0.00017844624999999997
create,2,4980,0.000182489
create,2,4981,0.00018267624999999997
create,2,4982,0.000184747375
create,2,4983,0.000181951375
create,2,4984,0.00019012
create,2,4985,0.000188642125
create,2,4986,0.00018151725
create,2,4987,0.00018317587499999997
create,2,4988,0.00018436300000000002
create,2,4989,0.00018857074999999998
create,2,4990,0.000186559875
create,2,4991,0.00018441212499999997
create,2,4992,0.00018809275
create,2,4993,0.000189405625
create,2,4994,0.00018720812500000003
create,2,4995,0.00018027512499999997
create,2,4996,0.00018915812500000005
create,2,4997,0.000186351625
create,2,4998,0.00018655462499999996
create,2,4999,0.000184214375
create,2,5000,0.00018663125
create,2,5001,0.00018192387499999999
create,2,5002,0.000184291625
create,2,5003,0.000188532125
create,2,5004,0.00018165475
create,2,5005,0.00018309275
create,2,5006,0.000184329625
create,2,5007,0.00018267037499999998
create,2,5008,0.00018728475000000003
create,2,5009,0.00018330812499999996
create,2,5010,0.000187747
create,2,5011,0.00018804362499999998
create,2,5012,0.00018375275
create,2,5013,0.00018803249999999999
create,2,5014,0.00018517037499999998
create,2,5015,0.000187565625
create,2,5016,0.00018088537500000003
create,2,5017,0.00018738425
create,2,5018,0.000185878875
create,2,5019,0.00018295125000000002
create,2,5020,0.00019092737500000004
create,2,5021,0.000186098875
create,2,5022,0.000183868625
create,2,5023,0.00018568700000000003
create,2,5024,0.00018207187499999996
create,2,5025,0.00018473625000000002
create,2,5026,0.00018429162499999994
create,2,5027,0.000187845875
create,2,5028,0.00019316287499999998
create,2,5029,0.00018302262500000002
create,2,5030,0.00018592275000000003
create,2,5031,0.00018079237499999998
create,2,5032,0.000189016
create,2,5033,0.000182819
create,2,5034,0.00018548925000000003
create,2,5035,0.000184499875
create,2,5036,0.00018551024999999995
create,2,5037,0.00018526337499999998
create,2,5038,0.000184044125
create,2,5039,0.00018417575
create,2,5040,0.00018801550000000002
create,2,5041,0.00018910375
create,2,5042,0.00018537924999999998
create,2,5043,0.00018960337499999999
create,2,5044,0.000187570875
create,2,5045,0.00018868599999999998
create,2,5046,0.00017847962500000002
create,2,5047,0.00018363225
create,2,5048,0.0001822585
create,2,5049,0.000185873625
create,2,5050,0.00018158862499999997
create,2,5051,0.000190636
create,2,5052,0.000186148
create,2,5053,0.00019094375
create,2,5054,0.00018646100000000004
create,2,5055,0.00018580224999999997
create,2,5056,0.00017959999999999997
create,2,5057,0.00018489599999999999
create,2,5058,0.000182967625
create,2,5059,0.00018815299999999996
create,2,5060,0.000189092625
create,2,5061,0.000184274625
create,2,5062,0.00018801612499999999
create,2,5063,0.0001831595
create,2,5064,0.000187543375
create,2,5065,0.00018511012500000004
create,2,5066,0.00018766974999999997
create,2,5067,0.000184560125
create,2,5068,0.00018560975
create,2,5069,0.00018481875000000002
create,2,5070,0.00018424187499999997
create,2,5071,0.000188373
create,2,5072,0.00018590637499999997
create,2,5073,0.00018503874999999998
create,2,5074,0.00018027574999999996
create,2,5075,0.000187240875
create,2,5076,0.00018867487500000003
create,2,5077,0.00018710924999999998
create,2,5078,0.00018708174999999998
create,2,5079,0.00018339062499999996
create,2,5080,0.00018215437499999996
create,2,5081,0.00018289100000000002
create,2,5082,0.00018899375
create,2,5083,0.00018957062499999999
create,2,5084,0.000186779875
create,2,5085,0.000183055375
create,2,5086,0.000188131375
create,2,5087,0.00018630187500000004
create,2,5088,0.00018731812500000005
create,2,5089,0.000182439875
create,2,5090,0.0001827535
create,2,5091,0.000182945375
create,2,5092,0.000180677125
create,2,5093,0.000186159125
create,2,5094,0.00018569225
create,2,5095,0.00018406049999999998
create,2,5096,0.00018959812500000004
create,2,5097,0.00019162999999999998
create,2,5098,0.000180440125
create,2,5099,0.0001834345
create,2,5100,0.00018223624999999996
create,2,5101,0.00018631825
create,2,5102,0.00018216549999999993
create,2,5103,0.0001906255
create,2,5104,0.00017861650000000002
create,2,5105,0.00018691737499999998
create,2,5106,0.000186829625
create,2,5107,0.00018686762499999995
create,2,5108,0.00019208112500000005
create,2,5109,0.00018702674999999998
create,2,5110,0.000185560625
create,2,5111,0.00018434075
create,2,5112,0.00018320925000000002
create,2,5113,0.00018453325000000002
create,2,5114,0.000181407875
create,2,5115,0.00018614274999999997
create,2,5116,0.00018468125000000002
create,2,5117,0.000184532625
create,2,5118,0.00018369775
create,2,5119,0.00018418687500000003
create,2,5120,0.0001841875
create,2,5121,0.00018078649999999998
create,2,5122,0.00018793362500000001
create,2,5123,0.000183390625
create,2,5124,0.00019039437500000003
create,2,5125,0.00018756562500000002
create,2,5126,0.0001816325
create,2,5127,0.00018308812499999997
create,2,5128,0.00018704374999999998
create,2,5129,0.00018499425
create,2,5130,0.00018386862500000003
create,2,5131,0.000184544375
create,2,5132,0.0001864885
create,2,5133,0.000183077625
create,2,5134,0.00018791137499999996
create,2,5135,0.000189823375
create,2,5136,0.00018477487500000002
create,2,5137,0.00018581275000000003
create,2,5138,0.00018611525000000002
create,2,5139,0.00018652187499999999
create,2,5140,0.00018579112500000003
create,2,5141,0.00018365974999999996
create,2,5142,0.00018247325000000003
create,2,5143,0.000185467
create,2,5144,0.00019008662499999998
create,2,5145,0.00019000475
create,2,5146,0.000189213125
create,2,5147,0.00018272012499999997
create,2,5148,0.000184247125
create,2,5149,0.00018346725000000004
create,2,5150,0.00018202274999999998
create,2,5151,0.00018717537499999997
create,2,5152,0.00018246737500000003
create,2,5153,0.00018504399999999996
create,2,5154,0.00019144337499999998
create,2,5155,0.00018748249999999997
create,2,5156,0.00018942200000000002
create,2,5157,0.000187785
create,2,5158,0.00018652712500000001
create,2,5159,0.00018267100000000003
create,2,5160,0.00018674712499999998
create,2,5161,0.0001834345
create,2,5162,0.00018452212500000002
create,2,5163,0.00018821387500000004
create,2,5164,0.0001828845
create,2,5165,0.00018353275
create,2,5166,0.0001827535
create,2,5167,0.000185571125
create,2,5168,0.00019217412500000002
create,2,5169,0.00018924650000000002
create,2,5170,0.000189520875
create,2,5171,0.00018776275
create,2,5172,0.00018676875
create,2,5173,0.000187175375
create,2,5174,0.00017867737500000002
create,2,5175,0.00019421249999999996
create,2,5176,0.00018679625
create,2,5177,0.00018621412500000002
create,2,5178,0.00018612637500000002
create,2,5179,0.000187240875
create,2,5180,0.00018460400000000002
create,2,5181,0.00018550562500000003
create,2,5182,0.00018390075
create,2,5183,0.00018492875000000004
create,2,5184,0.00018842800000000003
create,2,5185,0.00018250075
create,2,5186,0.00018577475
create,2,5187,0.00018622462500000002
create,2,5188,0.00018805475
create,2,5189,0.00018386800000000004
create,2,5190,0.00018943312500000002
create,2,5191,0.000180682375
create,2,5192,0.000187180625
create,2,5193,0.00018181912500000002
create,2,5194,0.00018655987500000004
create,2,5195,0.00018531837500000004
create,2,5196,0.00018522537500000004
create,2,5197,0.00018710400000000003
create,2,5198,0.00018940562500000004
create,2,5199,0.000185461125
create,2,5200,0.00018473100000000002
create,2,5201,0.00018320924999999996
create,2,5202,0.00018095149999999998
create,2,5203,0.00018150675000000002
create,2,5204,0.00018825774999999998
create,2,5205,0.00018799387500000001
create,2,5206,0.000185268625
create,2,5207,0.000189723875
create,2,5208,0.000186779875
create,2,5209,0.00018913650000000002
create,2,5210,0.00018343975000000002
create,2,5211,0.00018410500000000003
create,2,5212,0.00018648324999999996
create,2,5213,0.00018397212499999995
create,2,5214,0.000179177
create,2,5215,0.00018499425000000002
create,2,5216,0.00018180275000000002
create,2,5217,0.00018487962499999996
create,2,5218,0.00018389025000000003
create,2,5219,0.00018836187500000004
create,2,5220,0.0001817425
create,2,5221,0.000182149125
create,2,5222,0.00018116037499999997
create,2,5223,0.00018250075
create,2,5224,0.00018821387499999998
create,2,5225,0.00019047624999999997
create,2,5226,0.00018677462500000003
create,2,5227,0.000186774625
create,2,5228,0.000185208375
create,2,5229,0.00018999887499999998
create,2,5230,0.000185901125
create,2,5231,0.00018674125
create,2,5232,0.000182807875
create,2,5233,0.00018478012500000002
create,2,5234,0.000182319375
create,2,5235,0.00018822962499999999
create,2,5236,0.00018878487500000003
create,2,5237,0.00018906974999999997
create,2,5238,0.00018777975000000004
create,2,5239,0.000186186625
create,2,5240,0.00019188337500000003
create,2,5241,0.00018172549999999997
create,2,5242,0.000185345875
create,2,5243,0.00018187412499999996
create,2,5244,0.00018479125000000002
create,2,5245,0.00018788975000000001
create,2,5246,0.00018172612500000002
create,2,5247,0.000185703375
create,2,5248,0.000188191
create,2,5249,0.00018179162500000002
create,2,5250,0.00018532424999999998
create,2,5251,0.000188373
create,2,5252,0.00018846075
create,2,5253,0.0001853845
create,2,5254,0.000184895375
create,2,5255,0.000183445625
create,2,5256,0.00018405524999999998
create,2,5257,0.00018598299999999997
create,2,5258,0.000186076625
create,2,5259,0.000184384625
create,2,5260,0.000187763375
create,2,5261,0.00018128087499999997
create,2,5262,0.000189653125
create,2,5263,0.000189372875
create,2,5264,0.00018367612499999998
create,2,5265,0.00019113624999999998
create,2,5266,0.00018479125000000002
create,2,5267,0.00018660375
create,2,5268,0.00018369774999999998
create,2,5269,0.00018569749999999997
create,2,5270,0.000179808875
create,2,5271,0.000181720875
create,2,5272,0.000186384375
create,2,5273,0.00018704374999999998
create,2,5274,0.00018271487499999997
create,2,5275,0.00018822499999999998
create,2,5276,0.00018614275000000002
create,2,5277,0.00018832387499999998
create,2,5278,0.00018756562500000002
create,2,5279,0.00018206137499999998
create,2,5280,0.00018901012500000002
create,2,5281,0.00018779612500000002
create,2,5282,0.00018639550000000001
create,2,5283,0.00018982337499999998
create,2,5284,0.00019071325000000002
create,2,5285,0.00018950450000000001
create,2,5286,0.000189042875
create,2,5287,0.000184972625
create,2,5288,0.000187433375
create,2,5289,0.0001909385
create,2,5290,0.000188004375
create,2,5291,0.00018675762499999998
create,2,5292,0.00018425300000000003
create,2,5293,0.00018485737500000001
create,2,5294,0.00019121812499999999
create,2,5295,0.00018341225
create,2,5296,0.00018640075000000002
create,2,5297,0.000185653625
create,2,5298,0.0001951685
create,2,5299,0.00018672487499999998
create,2,5300,0.000187790875
create,2,5301,0.00019107537499999996
create,2,5302,0.00018743925
create,2,5303,0.000183885
create,2,5304,0.000179045375
create,2,5305,0.00018603862500000002
create,2,5306,0.00018439575
create,2,5307,0.00018307175
create,2,5308,0.000190284375
create,2,5309,0.000189004875
create,2,5310,0.00018019912500000002
create,2,5311,0.000187225125
create,2,5312,0.000190839625
create,2,5313,0.00018422550000000005
create,2,5314,0.00018543425000000003
create,2,5315,0.00019172887500000003
create,2,5316,0.00018514812499999996
create,2,5317,0.00018696649999999998
create,2,5318,0.00018542837499999998
create,2,5319,0.00018415937500000003
create,2,5320,0.00018409912500000003
create,2,5321,0.00018541199999999998
create,2,5322,0.000187230375
create,2,5323,0.0001848135
create,2,5324,0.000188373
create,2,5325,0.00018940562500000002
create,2,5326,0.00018240187499999998
create,2,5327,0.00018734037499999997
create,2,5328,0.000183378875
create,2,5329,0.00018364862499999998
create,2,5330,0.00018609887500000005
create,2,5331,0.00018630775
create,2,5332,0.00018604912499999997
create,2,5333,0.00018900487500000002
create,2,5334,0.00017739724999999999
create,2,5335,0.00018727424999999997
create,2,5336,0.000186049125
create,2,5337,0.00018869712500000003
create,2,5338,0.00018876325
create,2,5339,0.00018679099999999998
create,2,5340,0.00018712037499999995
create,2,5341,0.000186466875
create,2,5342,0.00019245962500000002
create,2,5343,0.00018808162500000004
create,2,5344,0.0001889165
create,2,5345,0.00019290487499999998
create,2,5346,0.0001838025
create,2,5347,0.000185653625
create,2,5348,0.0001883835
create,2,5349,0.00018423075
create,2,5350,0.000190872375
create,2,5351,0.00018623575
create,2,5352,0.00018899312499999997
create,2,5353,0.000184159375
create,2,5354,0.00018886675000000003
create,2,5355,0.0001923555
create,2,5356,0.00018622525
create,2,5357,0.00018741175000000002
create,2,5358,0.00018664824999999998
create,2,5359,0.000188048875
create,2,5360,0.000189871875
create,2,5361,0.00017918224999999998
create,2,5362,0.00018622525
create,2,5363,0.00018780725
create,2,5364,0.00019094375
create,2,5365,0.000183560875
create,2,5366,0.00018865325000000003
create,2,5367,0.00018719762499999997
create,2,5368,0.000186807375
create,2,5369,0.00018868075000000003
create,2,5370,0.000185906375
create,2,5371,0.00018969699999999998
create,2,5372,0.00018552725
create,2,5373,0.00018590637499999997
